0 -0.019721 0.000000
2 0.016787 0.036814
4 0.053294 0.073620
6 0.089791 0.110409
8 0.126272 0.147173
10 0.162726 0.183904
12 0.199147 0.220594
14 0.235526 0.257234
16 0.271855 0.293815
18 0.308125 0.330331
20 0.344329 0.366771
22 0.380459 0.403129
24 0.416505 0.439396
26 0.452461 0.475564
28 0.488319 0.511625
30 0.524069 0.547570
32 0.559705 0.583392
34 0.595218 0.619083
36 0.630600 0.654634
38 0.665844 0.690037
40 0.700941 0.725286
42 0.735884 0.760371
44 0.770666 0.795286
46 0.805277 0.830021
48 0.839712 0.864570
50 0.873961 0.898925
52 0.908019 0.933079
54 0.941876 0.967023
56 0.975526 1.000750
58 1.008961 1.034253
60 1.042174 1.067525
62 1.075157 1.100557
64 1.107905 1.133344
66 1.140408 1.165877
68 1.172661 1.198151
70 1.204656 1.230156
72 1.236387 1.261888
74 1.267846 1.293338
76 1.299027 1.324501
78 1.329923 1.355369
80 1.360528 1.385936
82 1.390835 1.416195
84 1.420838 1.446140
86 1.450530 1.475765
88 1.479905 1.505063
90 1.508956 1.534028
92 1.537679 1.562654
94 1.566067 1.590935
96 1.594113 1.618865
98 1.621813 1.646439
100 1.649161 1.673651
102 1.676150 1.700495
104 1.702776 1.726966
106 1.729033 1.753058
108 1.754916 1.778767
110 1.780420 1.804086
112 1.805539 1.829012
114 1.830269 1.853539
116 1.854605 1.877662
118 1.878542 1.901376
120 1.902075 1.924678
122 1.925201 1.947563
124 1.947914 1.970026
126 1.970211 1.992063
128 1.992087 2.013670
130 2.013538 2.034843
132 2.034561 2.055578
134 2.055151 2.075872
136 2.075305 2.095721
138 2.095019 2.115121
140 2.114290 2.134069
142 2.133115 2.152562
144 2.151490 2.170597
146 2.169413 2.188170
148 2.186880 2.205280
150 2.203889 2.221923
152 2.220436 2.238097
154 2.236521 2.253798
156 2.252139 2.269026
158 2.267290 2.283778
160 2.281970 2.298051
162 2.296178 2.311844
164 2.309911 2.325155
166 2.323169 2.337983
