0 0.025504 0.000000
2 0.175512 0.147173
4 0.324951 0.293815
6 0.473280 0.439396
8 0.619961 0.583392
10 0.764468 0.725286
12 0.906282 0.864570
14 1.044896 1.000750
16 1.179819 1.133344
18 1.310576 1.261888
20 1.436713 1.385936
22 1.557795 1.505063
24 1.673411 1.618865
26 1.783176 1.726966
28 1.886730 1.829012
30 1.983742 1.924678
32 2.073912 2.013670
34 2.156969 2.095721
36 2.232676 2.170597
38 2.300829 2.238097
40 2.361256 2.298051
42 2.413821 2.350326
44 2.458425 2.394819
46 2.495001 2.431466
48 2.523520 2.460235
50 2.543988 2.481128
52 2.556444 2.494184
54 2.560966 2.499473
56 2.557663 2.497100
58 2.546678 2.487203
60 2.528187 2.469951
62 2.502399 2.445545
64 2.469550 2.414214
66 2.429908 2.376215
68 2.383766 2.331835
70 2.331446 2.281383
72 2.273291 2.225192
74 2.209667 2.163619
76 2.140961 2.097038
78 2.067577 2.025842
80 1.989937 1.950439
82 1.908473 1.871254
84 1.823634 1.788718
86 1.735872 1.703274
88 1.645652 1.615374
90 1.553438 1.525470
92 1.459701 1.434020
94 1.364908 1.341479
96 1.269525 1.248303
98 1.174013 1.154940
100 1.078827 1.061835
102 0.984410 0.969419
104 0.891196 0.878117
106 0.799603 0.788338
108 0.710036 0.700477
110 0.622879 0.614911
112 0.538501 0.531999
114 0.457245 0.452081
116 0.379436 0.375472
118 0.305373 0.302467
120 0.235328 0.233335
122 0.169549 0.168319
124 0.108255 0.107636
126 0.051638 0.051476
128 -0.000140 0.000000
130 -0.046947 -0.046659
132 -0.088679 -0.088398
134 -0.125264 -0.125142
136 -0.156659 -0.156846
138 -0.182852 -0.183493
140 -0.203860 -0.205097
142 -0.219730 -0.221699
144 -0.230537 -0.233368
146 -0.236383 -0.240199
148 -0.237400 -0.242317
150 -0.233743 -0.239867
152 -0.225593 -0.233023
154 -0.213154 -0.221979
156 -0.196654 -0.206952
158 -0.176338 -0.188177
