0 -0.019721 -0.465731
2 0.016787 -0.093706
4 0.053294 -0.298294
6 0.089791 0.256653
8 0.126272 -0.692058
10 0.162726 0.120274
12 0.199147 0.547097
14 0.235526 0.986980
16 0.271855 -0.050933
18 0.308125 1.302223
20 0.344329 -0.140277
22 0.380459 -0.206976
24 0.416505 -0.305118
26 0.452461 -0.322188
28 0.488319 0.681621
30 0.524069 -0.331512
32 0.559705 -0.251454
34 0.595218 -0.096339
36 0.630600 1.192783
38 0.665844 1.669120
40 0.700941 0.238263
42 0.735884 1.298614
44 0.770666 0.084221
46 0.805277 0.958525
48 0.839712 1.466119
50 0.873961 0.722028
52 0.908019 1.131660
54 0.941876 0.863667
56 0.975526 1.781591
58 1.008961 0.659234
60 1.042174 0.138563
62 1.075157 0.415667
64 1.107905 1.627805
66 1.140408 0.865002
68 1.172661 1.659504
70 1.204656 1.885386
72 1.236387 1.897382
74 1.267846 1.081195
76 1.299027 1.709476
78 1.329923 0.646115
80 1.360528 1.145685
82 1.390835 2.294122
84 1.420838 1.126781
86 1.450530 1.490999
88 1.479905 0.585237
90 1.508956 2.384665
92 1.537679 1.698806
94 1.566067 0.836263
96 1.594113 0.754081
98 1.621813 1.320740
100 1.649161 0.898062
102 1.676150 1.348688
104 1.702776 0.939510
106 1.729033 1.266405
108 1.754916 2.555463
110 1.780420 2.618179
112 1.805539 2.165461
114 1.830269 1.828816
116 1.854605 1.588399
118 1.878542 2.018666
120 1.902075 2.524937
122 1.925201 1.729339
124 1.947914 2.402425
126 1.970211 2.086783
128 1.992087 2.494571
130 2.013538 1.928595
132 2.034561 1.805527
134 2.055151 2.192267
136 2.075305 2.777329
138 2.095019 1.250045
140 2.114290 2.541210
142 2.133115 1.593919
144 2.151490 1.183448
146 2.169413 1.275953
148 2.186880 2.661871
150 2.203889 1.314948
152 2.220436 3.176516
154 2.236521 1.846542
156 2.252139 1.607380
158 2.267290 1.357413
160 2.281970 2.565095
162 2.296178 1.874608
164 2.309911 2.046983
166 2.323169 2.817571
168 2.335949 2.426436
170 2.348250 1.860706
172 2.360071 2.667231
174 2.371410 1.796989
176 2.382267 2.868621
178 2.392639 1.409137
180 2.402528 2.943976
182 2.411931 2.497103
184 2.420848 2.217661
186 2.429280 2.401646
188 2.437225 1.615617
190 2.444683 1.720877
192 2.451655 3.316235
194 2.458141 2.384925
196 2.464140 2.855155
198 2.469653 3.014250
200 2.474681 2.534782
202 2.479225 2.275757
204 2.483284 3.467598
206 2.486860 2.558157
208 2.489955 2.372598
210 2.492568 2.931787
212 2.494703 2.657324
214 2.496359 2.315707
216 2.497538 1.527773
218 2.498242 2.997477
220 2.498474 2.389705
222 2.498234 2.793749
224 2.497525 1.557748
226 2.496350 3.107622
228 2.494709 2.268015
230 2.492606 2.627133
232 2.490044 1.598024
234 2.487025 1.552186
236 2.483551 3.028803
238 2.479626 3.059566
240 2.475253 1.542983
242 2.470434 2.543680
244 2.465174 2.117312
246 2.459475 2.311532
248 2.453341 1.486961
250 2.446775 2.265815
252 2.439782 2.557051
254 2.432364 3.320098
256 2.424527 3.160407
258 2.416273 1.915141
260 2.407607 2.831056
262 2.398534 2.186172
264 2.389057 2.676660
266 2.379181 2.779697
268 2.368911 3.221157
270 2.358250 1.522371
272 2.347205 2.181383
274 2.335779 2.345662
276 2.323978 2.303041
278 2.311806 2.172395
280 2.299269 1.805150
282 2.286372 3.154023
284 2.273120 1.427176
286 2.259518 1.824174
288 2.245572 2.723653
290 2.231288 2.158415
292 2.216670 2.916229
294 2.201725 2.788778
296 2.186458 2.180358
298 2.170875 2.417920
300 2.154982 2.324834
302 2.138784 2.203902
304 2.122289 1.446698
306 2.105502 2.932243
308 2.088428 3.010989
310 2.071075 1.435127
312 2.053449 1.705893
314 2.035555 2.082689
316 2.017400 1.277133
318 1.998991 1.395906
320 1.980334 2.535572
322 1.961435 2.654498
324 1.942301 2.137384
326 1.922940 1.776958
328 1.903356 2.008761
330 1.883557 1.943360
332 1.863550 1.894813
334 1.843342 2.796697
336 1.822939 0.907044
338 1.802348 0.827742
340 1.781576 1.611235
342 1.760629 1.366977
344 1.739515 2.649568
346 1.718241 1.719608
348 1.696813 1.886111
350 1.675239 2.082308
352 1.653525 2.601594
354 1.631679 1.540750
356 1.609706 1.624678
358 1.587616 1.551068
360 1.565413 0.743644
362 1.543107 0.750673
364 1.520702 0.572640
366 1.498207 1.024836
368 1.475628 0.534546
370 1.452973 0.452697
372 1.430249 1.346767
374 1.407461 1.145269
376 1.384618 1.458527
378 1.361727 1.565630
380 1.338794 1.501764
382 1.315826 0.973812
384 1.292830 1.219223
386 1.269813 0.657876
388 1.246782 1.789374
390 1.223744 0.286702
392 1.200706 1.680298
394 1.177674 0.783816
396 1.154655 0.203812
398 1.131656 1.728747
400 1.108683 0.774159
402 1.085743 0.999036
404 1.062844 0.301291
406 1.039990 0.651052
408 1.017189 1.967902
410 0.994448 1.458759
412 0.971772 0.026973
414 0.949168 1.885519
416 0.926643 0.338085
418 0.904202 1.012919
420 0.881852 0.820675
422 0.859599 0.488760
424 0.837449 1.193682
426 0.815408 0.846571
428 0.793482 0.990119
430 0.771677 1.228112
432 0.749999 0.822598
434 0.728454 -0.116258
436 0.707046 -0.056168
438 0.685783 -0.124765
440 0.664669 1.067199
442 0.643709 1.087191
444 0.622910 0.514450
446 0.602277 -0.024332
448 0.581814 1.458183
450 0.561528 0.040831
452 0.541422 0.023282
454 0.521503 0.923304
456 0.501774 0.633379
458 0.482242 0.059726
460 0.462909 0.508569
462 0.443782 1.287920
464 0.424865 0.962979
466 0.406162 0.737875
468 0.387677 -0.109259
470 0.369415 0.906354
472 0.351380 0.195756
474 0.333577 -0.059579
476 0.316008 0.838093
478 0.298678 0.603498
480 0.281591 1.046350
