2 0.254886
3 0.178622
4 0.138018
5 0.112581
6 0.095101
7 0.082337
8 0.072600
9 0.064928
10 0.058724
11 0.053605
12 0.049306
13 0.045647
14 0.042494
15 0.039748
16 0.037337
17 0.035200
18 0.033295
19 0.031587
20 0.030045
21 0.028646
22 0.027371
23 0.026206
24 0.025136
25 0.024149
26 0.023239
27 0.022392
28 0.021606
29 0.020873
30 0.020190
31 0.019549
32 0.018947
33 0.018382
34 0.017848
35 0.017344
36 0.016871
37 0.016419
38 0.015993
39 0.015586
40 0.015205
41 0.014838
42 0.014486
43 0.014156
44 0.013837
45 0.013534
46 0.013243
47 0.012963
48 0.012696
49 0.012440
50 0.012194
51 0.011956
52 0.011727
53 0.011507
54 0.011295
55 0.011095
56 0.010900
57 0.010710
58 0.010523
59 0.010347
60 0.010177
61 0.010011
62 0.009849
63 0.009694
64 0.009547
65 0.009403
66 0.009258
67 0.009124
68 0.008985
69 0.008862
70 0.008734
71 0.008611
72 0.008491
73 0.008378
74 0.008265
75 0.008151
76 0.008046
77 0.007944
78 0.007844
79 0.007747
80 0.007645
81 0.007557
82 0.007464
83 0.007371
84 0.007282
85 0.007201
86 0.007120
87 0.007037
88 0.006953
89 0.006879
90 0.006806
91 0.006732
92 0.006652
93 0.006582
94 0.006516
95 0.006450
96 0.006377
97 0.006317
98 0.006252
99 0.006188
100 0.006128
